"0000000111","","","0000000","00000","","MBAU","0","","","","19950505","IDES","","","LIEF","","DE","","","KBB Schwarze Pumpe","","","","Frankenthal/Pfalz","","","99999","67210","07","PUME","","","D","","","","","","Fasanenstr. 8","","","","","","","","","","","DE159458525","","","KBB SCHWARZE PUMPE","","FRANKENTHAL/PFALZ","","00000000","","","00000000","","","","","","","","",""
"SE306","","","0000000","00000","","","0","","","","20111109","MICHALSKY","","","0001","","DE","","","Frank & Co / Dortmund","","","","Dortmund","","","","44147","05","SE306","","","E","","","","","","Westfaliastraße 13","","","","","","","","","","","","","","FRANK & CO / DORTMUND","","DORTMUND","","00000000","","","00000000","","","","","X","","","",""
"0000030100","","","0000000","00000","","TRAD","0","","","","20031010","BINSTOCK","","SUPPLY","0001","","US","","","Brooke Supply Company","","","","NEW YORK","NEW YORK","","","10001","","MAB","","","E","","","","","","7900 Broadway","","","","","","","","X","","","","","","BROOKE SUPPLY COMPANY","","NEW YORK","","00000000","","","00000000","","","","","","","","3306120101",""
"TE-AC19","","","0000000","00000","","TRAD","0","","","","20030207","RENDES","","","LIEF","","US","","","American Sports Distributor Gr. 76","","","","PHILADELPHIA","PHILADELPHIA","","","19103","","AC205","","","E","","","","","","25 West Wilson Street","","","","","","","","","","","","","","AMERICAN SPORTS DISTRIBUT","","PHILADELPHIA","","00000000","","","00000000","","","","","X","X","","3910130001",""
"0000004920","","","0000000","00000","","","0","","","","19941107","SACHSE","","","0001","","AE","","","Anda El Eid","","","","Abu Dhabi","","","","1200","","ANDA EL EI","","","E","","","","","","Paddington Lane","","6067235","","6067299","","","","","","","","","","ANDA EL EID","","ABU DHABI","","00000000","","","00000000","","","","","","","","",""
"IS_CARR4","","","0000000","00000","","TRAN","0","","","","20081107","I813408","","","TM2","","DE","","","Europe Trucking Company","","","","Cologne","","","","50667","05","TM6 IS","","","E","","","","","","Helenenstrasse 14 200","","","","","","","","","","","","","","EUROPE TRUCKING COMPANY","","COLOGNE","","00000000","","","00000000","","","","","","","","",""
"T-K521C06","","","0000000","00000","","TRAN","0","","","","20030313","CATT_USER","","","ZTMM","","DE","","","Jotachi Deutschland AG","Gr.06","","","Braunschweig","","","","38104","","SCM52106","","","D","","","","","","Am Triangel 10","","","","","","","","","","","","","","JOTACHI DEUTSCHLAND AG","GR.06","BRAUNSCHWEIG","","00000000","","","00000000","","","","","X","X","","",""
"BALTUS25","","","0000000","00000","","","0","","","","20020528","KLOESS","","","VEND","","DE","","","Baltus AG Gr.25","","","","Frankfurt","","","","60001","","SAP01","","","D","","","","","","Bauweg 3","","","","","","","","","","","","","","BALTUS AG GR.25","","FRANKFURT","","00000000","","","00000000","","","","","","","","",""
"T-K500E16","Firma","","0000000","00000","","","0","","","","20030225","RENDES","","","LIEF","","DE","","","Elektroblitz GmbH Gr.16","","","","Frankfurt","","","","60123","","SCM500-16","","","D","","","","","","Mozartstraße 12","","069/8962-0","","","","","","X","","","","","","ELEKTROBLITZ GMBH GR.16","","FRANKFURT","","00000000","","","00000000","","","","","X","X","","",""
"0000100268","","","0000000","00000","","","0","","","","20091027","D031635","","","CPD","","US","","","CED","California Electronic Waste Recycli","","","Sacramento","","4025","95812-4025","95812-4025","CA","CED","","","E","","","","","","1100 I Street","","","","","","","X","","","","","","","CED","CALIFORNIA ELECTRONIC WAS","SACRAMENTO","","00000000","","","00000000","","","","","","","","",""
"SE307","","","0000000","00000","","","0","","","","20111109","MICHALSKY","","","0001","","DE","","","Deutsche Versand / Kassel","","","","Kassel","","","","34127","05","SE307","","","E","","","","","","August-Bode-Straße 1","","","","","","","","","","","","","","DEUTSCHE VERSAND / KASSEL","","KASSEL","","00000000","","","00000000","","","","","X","","","",""
"0000000200","Company","","0000000","00000","","MBAU","0","","","","19950811","WEIS","","","0001","","US","","","SMP","Fluid Power Division","","","ATLANTA","FULTON","","40849","30309","GA","AUTO","","","E","","","","","","1730 Industrial Plaza","","","","","","","","","","","DE121145282","","","SMP","FLUID POWER DIVISION","ATLANTA","","00000000","","","00000000","","","","","","","","1112100801",""
"0000030190","","","0000000","00000","","TRAD","0","","","","20040815","BINSTOCK","","SUPPLY","0001","","US","","","ABB Transport Company","","","","AVENEL","MIDDLESEX","","","07001","","MAB","","","E","","","","","","200 Main Street","","","","","","","","X","","","","","","ABB TRANSPORT COMPANY","","AVENEL","","00000000","","","00000000","","","","","","","","3102330501",""
"0000004930","","","0000000","00000","","","0","","","","19941107","SACHSE","","","0001","","JP","","","Hatushiba co.ltd","","","","chiyodaku\,tokyo","","","","100","","HATUSHIBA","","","J","","","","","","maruniuchi\,1-2-3","","","","","","","","","","","","","","HATUSHIBA CO.LTD","","CHIYODAKU\,TOKYO","","00000000","","","00000000","","","","","","","","",""
"IS_CARR5","","","0000000","00000","","TRAN","0","","","","20081107","I813408","","","TM2","","NL","","","Global West Ocean Transport","","","","Rotterdam","","","","3002 AP","","TM6 IS","","","E","","","","","","Wilhelminakade 500","","","","","","","","","","","","","","GLOBAL WEST OCEAN TRANSPO","","ROTTERDAM","","00000000","","","00000000","","","","","","","","",""
"T-K521C07","","","0000000","00000","","TRAN","0","","","","20030313","CATT_USER","","","ZTMM","","DE","","","Jotachi Deutschland AG","Gr.07","","","Braunschweig","","","","38104","","SCM52107","","","D","","","","","","Am Triangel 10","","","","","","","","","","","","","","JOTACHI DEUTSCHLAND AG","GR.07","BRAUNSCHWEIG","","00000000","","","00000000","","","","","X","X","","",""
"0000100273","","","0000000","00000","","","0","","","","20101102","D031635","","","KRED","","DE","","","SUPM REA Partner","","","","","","","","","","SUPM","","","E","","","","","","","","","","","","","","","","","","","","SUPM REA PARTNER","","","","00000000","","","00000000","","","","","","","","",""
"BALTUS26","","","0000000","00000","","","0","","","","20020528","KLOESS","","","VEND","","DE","","","Baltus AG Gr.26","","","","Frankfurt","","","","60001","","SAP01","","","D","","","","","","Bauweg 3","","","","","","","","","","","","","","BALTUS AG GR.26","","FRANKFURT","","00000000","","","00000000","","","","","","","","",""
"T-K500E17","Firma","","0000000","00000","","","0","","","","20030225","RENDES","","","LIEF","","DE","","","Elektroblitz GmbH Gr.17","","","","Frankfurt","","","","60123","","SCM500-17","","","D","","","","","","Mozartstraße 12","","069/8962-0","","","","","","X","","","","","","ELEKTROBLITZ GMBH GR.17","","FRANKFURT","","00000000","","","00000000","","","","","X","X","","",""
"SE308","","","0000000","00000","","","0","","","","20111109","MICHALSKY","","","0001","","CN","","","Wei Guo International Inbd Vendor 1","","","","BeiJingShi\,","","","","100006","010","SE308","","","E","","","","","","1 Xiao Sha Mao Hu Tong","","","","","","","","","","","","","","WEI GUO INTERNATIONAL INB","","BEIJINGSHI\,","","00000000","","","00000000","","","","","X","","","",""
"0000000222","Company","","0000000","00000","","TRAD","0","","","","20011109","TOMB","","","0001","","US","","","Express Vendor Inc","","","","CHICAGO","COOK","","","60614","IL","LES","","","E","","","","","","2550 North Racine Ave","","708-947-5000","","","","","","","","","","","","EXPRESS VENDOR INC","","CHICAGO","","00000000","","","00000000","","","","","","","","1403105101",""
"TE-AC20","","","0000000","00000","","TRAD","0","","","","20030207","RENDES","","","LIEF","","US","","","American Sports Distributor Gr. 76","","","","PHILADELPHIA","PHILADELPHIA","","","19103","","AC205","","","E","","","","","","25 West Wilson Street","","","","","","","","","","","","","","AMERICAN SPORTS DISTRIBUT","","PHILADELPHIA","","00000000","","","00000000","","","","","X","X","","3910130001",""
"0000030192","","","0000000","00000","","TRAD","0","","","","20040815","BINSTOCK","","","0001","","US","","","Universal Supply Company","","","","BAYONNE","HUDSON","","","07002","","MAB","","","E","","","","","","100 Broad Street","","","","","","","","X","","","","","","UNIVERSAL SUPPLY COMPANY","","BAYONNE","","00000000","","","00000000","","","","","","","","3101700801",""
"0000004940","","","0000000","00000","","","0","","","","19960422","ODABASHIAN","","","0001","","CA","","","R & P Bros","","","","Toronto","","","","M4T 1E3","ON","R & P BROS","","","E","","","","","","1652 Maple Street","","476-468-3456","","416-468-9112","","","","","","","","","","R & P BROS","","TORONTO","","00000000","","","00000000","","","","","","","","",""
"0000100278","","","0000000","00000","","","0","","","","20110325","WOOD","","","KRED","","US","","","Jameson","","","","San Francisco","SAN FRANCISCO","","","94105","CA","JAMESON","","","E","","","","","","1 Mission St.","","","","","","","","","","","","","","JAMESON","","SAN FRANCISCO","","00000000","","","00000000","","","","","","","","0507530401",""
"BALTUS27","","","0000000","00000","","","0","","","","20020528","KLOESS","","","VEND","","DE","","","Baltus AG Gr.27","","","","Frankfurt","","","","60001","","SAP01","","","D","","","","","","Bauweg 3","","","","","","","","","","","","","","BALTUS AG GR.27","","FRANKFURT","","00000000","","","00000000","","","","","","","","",""
"IS_CARR6","","","0000000","00000","","TRAN","0","","","","20081107","I813408","","","TM2","","US","","","US East Trucking Company","","","","Columbus","FAIRFIELD","","","43085","OH","TM6 IS","","","E","","","","","","1548 Main Street","","","","","","","","","","","","","","US EAST TRUCKING COMPANY","","COLUMBUS","","00000000","","","00000000","","","","","","","","3604505701",""
"T-K521C08","","","0000000","00000","","TRAN","0","","","","20030313","CATT_USER","","","ZTMM","","DE","","","Jotachi Deutschland AG","Gr.08","","","Braunschweig","","","","38104","","SCM52108","","","D","","","","","","Am Triangel 10","","","","","","","","","","","","","","JOTACHI DEUTSCHLAND AG","GR.08","BRAUNSCHWEIG","","00000000","","","00000000","","","","","X","X","","",""
"T-K500E18","Firma","","0000000","00000","","","0","","","","20030225","RENDES","","","LIEF","","DE","","","Elektroblitz GmbH Gr.18","","","","Frankfurt","","","","60123","","SCM500-18","","","D","","","","","","Mozartstraße 12","","069/8962-0","","","","","","X","","","","","","ELEKTROBLITZ GMBH GR.18","","FRANKFURT","","00000000","","","00000000","","","","","X","X","","",""
"0000000300","Firma","","0000000","00000","","","0","","","","19950821","WEIS","","","0001","","US","","","AluCast","","","","HILLSBOROUGH","SOMERSET","","22086","08844","NJ","AUTO","","","E","","","","","","900 Edison Ave. Suite 300","","","","","","","","","","","","","","ALUCAST","","HILLSBOROUGH","","00000000","","","00000000","","","","","","","","3103564401",""
"SE309","","","0000000","00000","","","0","","","","20111109","MICHALSKY","","","0001","","CN","","","Li Shin International Inbd Vendor 2","","","","Shenzhen","","","","518033","190","SE309","","","E","","","","","","11 Fuhong Road","","","","","","","","","","","","","","LI SHIN INTERNATIONAL INB","","SHENZHEN","","00000000","","","00000000","","","","","X","","","",""
"0000005000","","","0000000","00000","","","0","","","","19990520","MIERZWA","","","LIEF","","US","","","Aspect Online","Shopping Catalogs","","","NEW YORK","NEW YORK","","","10001","NY","B2B","","","D","","","","","","123 123 Fleetstreet","","","","","","","","","","","","","","ASPECT ONLINE","SHOPPING CATALOGS","NEW YORK","","00000000","","","00000000","","","","","X","X","","3306120101",""
"0000031000","Company","","0000000","00000","","","0","","","","20021114","PARALKAR","","","0001","","US","","","ICST ( InterComp Stock Transfer )","Ccd 2000\, Porg 2000\, Plant 2010","","","CAMP POINT","ADAMS","","","62320","IL","ICST","","","E","","","","","","1000 Main Street","","","","","","","","","","","","","","ICST ( INTERCOMP STOCK TR","CCD 2000\, PORG 2000\, PLAN","CAMP POINT","","00000000","","","00000000","","","","3100","","","","1400143221",""
"0000100279","","","0000000","00000","","","0","","","","20110325","WOOD","","","KRED","","US","","","Kelly Jameson","","","","San Francisco","SAN FRANCISCO","","","94105","CA","JAMESON","","","E","","","","","","1 Mission St.","","","","","","","","","","","","","","KELLY JAMESON","","SAN FRANCISCO","","00000000","","","00000000","","","","","","","","0507530401",""
"BALTUS28","","","0000000","00000","","","0","","","","20020528","KLOESS","","","VEND","","DE","","","Baltus AG Gr.28","","","","Frankfurt","","","","60001","","SAP01","","","D","","","","","","Bauweg 3","","","","","","","","","","","","","","BALTUS AG GR.28","","FRANKFURT","","00000000","","","00000000","","","","","","","","",""
"T-K521C09","","","0000000","00000","","TRAN","0","","","","20030313","CATT_USER","","","ZTMM","","DE","","","Jotachi Deutschland AG","Gr.09","","","Braunschweig","","","","38104","","SCM52109","","","D","","","","","","Am Triangel 10","","","","","","","","","","","","","","JOTACHI DEUTSCHLAND AG","GR.09","BRAUNSCHWEIG","","00000000","","","00000000","","","","","X","X","","",""
"IS_VEND1","","","0000000","00000","","0001","0","","","","20081107","I813408","","","TM1","","CN","","","Shanghai Supply Company","","","","Shanghai","","","","200336","020","TM6 IS","","","E","","","","","","2300 HongQiao Road","","86 21 62376001","","","","","","","","","","","","SHANGHAI SUPPLY COMPANY","","SHANGHAI","","00000000","","","00000000","","","","","","","","",""
"T-K500E19","Firma","","0000000","00000","","","0","","","","20030225","RENDES","","","LIEF","","DE","","","Elektroblitz GmbH Gr.19","","","","Frankfurt","","","","60123","","SCM500-19","","","D","","","","","","Mozartstraße 12","","069/8962-0","","","","","","X","","","","","","ELEKTROBLITZ GMBH GR.19","","FRANKFURT","","00000000","","","00000000","","","","","X","X","","",""
